,Employee_ID,Full_Name,Age,Department,Region,Status,Join_Date,Salary,Email,Phone,Performance_Score,Remote_Work
860,EMP1860,Heidi Brown,40.0,Finance,Florida,Pending,2024-05-18,106859.3,heidi.brown@example.com,871827495,Good,False
861,EMP1861,David Smith,25.0,Finance,Nevada,Inactive,2020-09-05,89707.07,david.smith@example.com,8049187273,Good,False
862,EMP1862,Frank Johnson,35.0,DevOps,California,Inactive,2020-04-23,94259.08,frank.johnson@example.com,2049561212,Excellent,True
863,EMP1863,Bob Johnson,35.0,Sales,California,Active,2024-09-18,82174.75,bob.johnson@example.com,7730626041,Excellent,False
864,EMP1864,David Brown,30.0,Sales,Texas,Inactive,2023-09-15,63370.22,david.brown@example.com,3597371121,Excellent,False
865,EMP1865,Bob Smith,35.0,Finance,Texas,Pending,2022-06-15,101472.69,bob.smith@example.com,2990775607,Good,True
866,EMP1866,David Jones,25.0,DevOps,Illinois,Active,2022-09-28,77213.73,david.jones@example.com,5816704685,Good,False
867,EMP1867,Eva Miller,40.0,Sales,Florida,Active,2020-03-16,73749.96,eva.miller@example.com,1114576831,Poor,True
868,EMP1868,Alice Davis,40.0,Cloud Tech,New York,Pending,2023-09-28,86618.37,alice.davis@example.com,1021923784,Average,False
869,EMP1869,Charlie Miller,30.0,Admin,Texas,Active,2024-02-15,59911.33,charlie.miller@example.com,8471296179,Excellent,True
870,EMP1870,Heidi Jones,30.0,Cloud Tech,New York,Pending,2023-08-21,59137.64,heidi.jones@example.com,3324260507,Good,False
871,EMP1871,Alice Garcia,35.0,Cloud Tech,Florida,Pending,2020-12-15,108474.65,alice.garcia@example.com,184980424,Good,True
872,EMP1872,Bob Johnson,25.0,Finance,Illinois,Pending,2021-03-27,54417.71,bob.johnson@example.com,3733777311,Excellent,False
873,EMP1873,Frank Smith,40.0,HR,Texas,Pending,2023-03-25,88211.94,frank.smith@example.com,6881228216,Average,False
874,EMP1874,David Johnson,25.0,Sales,New York,Inactive,2020-05-09,58452.18,david.johnson@example.com,8192365345,Excellent,True
875,EMP1875,Grace Williams,30.0,DevOps,California,Pending,2020-12-03,80706.28,grace.williams@example.com,605603566,Average,True
876,EMP1876,Alice Johnson,30.0,Cloud Tech,Nevada,Pending,2022-02-09,85547.87,alice.johnson@example.com,9327986238,Good,True
877,EMP1877,Heidi Johnson,25.0,Cloud Tech,Texas,Active,2020-07-01,99471.89,heidi.johnson@example.com,8471690617,Average,True
878,EMP1878,Eva Jones,40.0,DevOps,Florida,Pending,2020-09-16,64431.22,eva.jones@example.com,1205464753,Poor,False
879,EMP1879,Heidi Jones,40.0,Admin,New York,Pending,2023-11-17,52633.48,heidi.jones@example.com,8954787697,Good,False
880,EMP1880,Heidi Jones,30.0,Cloud Tech,Nevada,Inactive,2021-12-13,79315.01,heidi.jones@example.com,9992751757,Poor,True
881,EMP1881,David Miller,25.0,Sales,Texas,Pending,2022-01-11,110391.17,david.miller@example.com,8914444982,Excellent,False
882,EMP1882,David Williams,40.0,DevOps,Nevada,Active,2021-07-20,53714.83,david.williams@example.com,5539354357,Excellent,True
883,EMP1883,Charlie Garcia,40.0,Finance,New York,Active,2023-10-04,114587.11,charlie.garcia@example.com,6449639242,Excellent,True
884,EMP1884,Frank Garcia,35.0,Admin,Florida,Inactive,2021-11-15,93177.35,frank.garcia@example.com,5885379820,Average,False
885,EMP1885,Heidi Jones,25.0,Cloud Tech,Nevada,Active,2023-01-05,62312.13,heidi.jones@example.com,4339527535,Good,False
886,EMP1886,Heidi Smith,30.0,Cloud Tech,Texas,Active,2024-01-17,81137.46,heidi.smith@example.com,7497852490,Excellent,False
887,EMP1887,Grace Miller,30.0,DevOps,Nevada,Inactive,2021-04-16,104528.27,grace.miller@example.com,4168601346,Excellent,False
888,EMP1888,Bob Brown,30.0,DevOps,Florida,Active,2022-02-08,112395.56,bob.brown@example.com,7894896339,Good,False
889,EMP1889,Heidi Smith,25.0,Finance,New York,Active,2023-06-02,81849.36,heidi.smith@example.com,6791766511,Excellent,False
890,EMP1890,Charlie Davis,40.0,DevOps,New York,Pending,2022-01-04,118288.91,charlie.davis@example.com,2150014187,Poor,False
891,EMP1891,Charlie Davis,25.0,DevOps,Illinois,Active,2021-07-28,59555.1,charlie.davis@example.com,4216309000,Good,True
892,EMP1892,Heidi Smith,40.0,Admin,California,Active,2024-12-20,70661.31,heidi.smith@example.com,5944633398,Good,True
893,EMP1893,Charlie Jones,30.0,Sales,New York,Active,2022-04-23,109988.16,charlie.jones@example.com,9485320894,Good,True
894,EMP1894,David Brown,30.0,Finance,Florida,Inactive,2020-01-30,101101.24,david.brown@example.com,3263890218,Poor,True
895,EMP1895,David Brown,30.0,HR,Florida,Pending,2021-03-31,112427.58,david.brown@example.com,9471136336,Good,True
896,EMP1896,Charlie Miller,30.0,Cloud Tech,Florida,Active,2020-03-23,119389.15,charlie.miller@example.com,9223410345,Poor,False
897,EMP1897,Alice Brown,40.0,Sales,Florida,Inactive,2024-07-16,105861.23,alice.brown@example.com,9967331166,Good,True
898,EMP1898,Heidi Davis,40.0,Admin,Texas,Pending,2024-03-22,50869.61,heidi.davis@example.com,7269608436,Average,True
899,EMP1899,David Williams,30.0,HR,California,Active,2023-08-19,85547.87,david.williams@example.com,6855078966,Excellent,True
900,EMP1900,Eva Jones,30.0,DevOps,Florida,Pending,2024-03-10,90856.21,eva.jones@example.com,9352196262,Average,True
901,EMP1901,Heidi Brown,30.0,DevOps,Florida,Active,2024-06-05,111008.63,heidi.brown@example.com,3556434368,Excellent,True
902,EMP1902,Alice Miller,25.0,Finance,Nevada,Inactive,2022-12-23,52289.99,alice.miller@example.com,7093170694,Poor,True
903,EMP1903,Eva Davis,30.0,Sales,Illinois,Active,2024-06-01,97926.56,eva.davis@example.com,5607676163,Average,True
904,EMP1904,Frank Williams,25.0,Sales,Nevada,Inactive,2024-12-23,53609.38,frank.williams@example.com,5345472238,Good,False
905,EMP1905,Heidi Johnson,30.0,Cloud Tech,California,Inactive,2020-12-24,95372.09,heidi.johnson@example.com,8983065030,Excellent,False
906,EMP1906,David Johnson,30.0,HR,New York,Pending,2020-08-20,95432.69,david.johnson@example.com,2198041846,Excellent,True
907,EMP1907,David Williams,30.0,HR,California,Inactive,2022-10-28,97615.87,david.williams@example.com,2426423641,Average,False
908,EMP1908,Bob Davis,35.0,HR,Florida,Inactive,2022-10-23,86867.78,bob.davis@example.com,8131909247,Poor,False
909,EMP1909,Eva Miller,40.0,Sales,California,Pending,2023-11-20,106615.71,eva.miller@example.com,7623039110,Average,False
910,EMP1910,Bob Williams,30.0,Finance,Texas,Active,2022-03-11,112856.21,bob.williams@example.com,4281785227,Poor,False
911,EMP1911,Bob Jones,25.0,Admin,California,Active,2023-11-28,60356.78,bob.jones@example.com,2305248087,Poor,True
912,EMP1912,David Jones,30.0,DevOps,Texas,Inactive,2022-05-03,117870.22,david.jones@example.com,622072238,Excellent,False
913,EMP1913,Charlie Johnson,40.0,HR,Florida,Inactive,2024-02-19,95127.91,charlie.johnson@example.com,5947372131,Average,False
914,EMP1914,Bob Brown,25.0,Admin,Illinois,Pending,2021-11-18,78818.42,bob.brown@example.com,9016204786,Average,False
915,EMP1915,Frank Miller,40.0,Sales,Nevada,Pending,2022-12-21,108933.55,frank.miller@example.com,6886878598,Poor,True
916,EMP1916,Eva Johnson,30.0,Admin,California,Active,2024-06-04,68200.52,eva.johnson@example.com,6486287202,Average,True
917,EMP1917,Eva Brown,25.0,Admin,California,Inactive,2022-07-22,116934.97,eva.brown@example.com,1954196663,Good,True
918,EMP1918,Charlie Brown,30.0,HR,New York,Active,2024-09-14,99567.78,charlie.brown@example.com,5057303626,Good,True
919,EMP1919,Charlie Garcia,30.0,Admin,Texas,Active,2021-10-10,90216.76,charlie.garcia@example.com,9246320373,Average,True
920,EMP1920,Frank Jones,30.0,Admin,Illinois,Pending,2020-03-12,96588.73,frank.jones@example.com,7677537259,Average,True
921,EMP1921,Charlie Davis,35.0,Finance,Illinois,Active,2022-12-28,71109.18,charlie.davis@example.com,3214505765,Poor,True
922,EMP1922,Grace Smith,40.0,Admin,Florida,Inactive,2020-11-15,50300.6,grace.smith@example.com,1945887070,Good,False
923,EMP1923,Frank Davis,35.0,Finance,California,Pending,2023-09-27,60295.84,frank.davis@example.com,5534820127,Good,False
924,EMP1924,Heidi Smith,35.0,DevOps,Texas,Pending,2022-09-07,113012.21,heidi.smith@example.com,4008385075,Excellent,False
925,EMP1925,Bob Williams,35.0,Cloud Tech,Florida,Pending,2024-09-18,65425.54,bob.williams@example.com,5975954507,Poor,True
926,EMP1926,Frank Jones,25.0,Sales,Nevada,Active,2023-04-09,86850.37,frank.jones@example.com,9177680897,Excellent,True
927,EMP1927,Eva Brown,30.0,Cloud Tech,Texas,Pending,2024-10-05,81182.07,eva.brown@example.com,1265742230,Good,True
928,EMP1928,Bob Miller,30.0,Finance,New York,Inactive,2021-10-12,92222.03,bob.miller@example.com,9646300401,Poor,True
929,EMP1929,Alice Smith,35.0,Finance,New York,Pending,2024-10-14,79934.83,alice.smith@example.com,3693626893,Average,True
930,EMP1930,Alice Davis,35.0,HR,California,Inactive,2022-07-01,111201.12,alice.davis@example.com,3012047136,Poor,False
931,EMP1931,Heidi Brown,40.0,Finance,California,Active,2024-07-08,100960.05,heidi.brown@example.com,2711759573,Average,False
932,EMP1932,Grace Smith,30.0,Sales,Illinois,Active,2020-10-21,64544.87,grace.smith@example.com,9885582983,Average,True
933,EMP1933,Frank Smith,25.0,Sales,Florida,Active,2020-01-14,78662.24,frank.smith@example.com,9330674583,Poor,True
934,EMP1934,Grace Garcia,30.0,Sales,Florida,Pending,2023-03-09,102867.06,grace.garcia@example.com,7609441282,Average,True
935,EMP1935,Charlie Smith,40.0,HR,Illinois,Inactive,2020-03-27,107595.95,charlie.smith@example.com,3372188565,Excellent,True
936,EMP1936,Eva Miller,40.0,Sales,Nevada,Inactive,2021-04-04,85547.87,eva.miller@example.com,6954132970,Good,False
937,EMP1937,Eva Jones,35.0,DevOps,Nevada,Inactive,2020-09-11,95766.91,eva.jones@example.com,5066626704,Average,True
938,EMP1938,Grace Miller,30.0,Finance,Nevada,Pending,2021-05-16,51990.98,grace.miller@example.com,5143776935,Excellent,True
939,EMP1939,Heidi Johnson,25.0,Sales,Nevada,Inactive,2023-04-05,83634.01,heidi.johnson@example.com,6343925294,Average,True
940,EMP1940,Eva Brown,40.0,DevOps,Texas,Inactive,2022-11-15,85547.87,eva.brown@example.com,9611110285,Good,True
941,EMP1941,Eva Jones,30.0,Sales,Texas,Active,2021-10-16,82273.08,eva.jones@example.com,7120072023,Excellent,False
942,EMP1942,Frank Garcia,30.0,Cloud Tech,California,Inactive,2022-05-09,94537.3,frank.garcia@example.com,5591024509,Good,True
943,EMP1943,Alice Jones,35.0,HR,Illinois,Pending,2020-06-06,85970.65,alice.jones@example.com,9109032670,Good,True
944,EMP1944,Charlie Jones,25.0,Sales,New York,Pending,2021-10-22,111071.02,charlie.jones@example.com,4949819420,Excellent,False
945,EMP1945,Eva Davis,35.0,DevOps,Nevada,Pending,2022-01-12,56708.34,eva.davis@example.com,7942817933,Excellent,False
946,EMP1946,Charlie Jones,25.0,Admin,Illinois,Inactive,2022-02-02,104516.55,charlie.jones@example.com,652775843,Excellent,False
947,EMP1947,Charlie Garcia,25.0,Admin,New York,Pending,2021-03-28,108210.15,charlie.garcia@example.com,6634533721,Poor,True
948,EMP1948,Bob Miller,40.0,Finance,Texas,Active,2024-08-03,85547.87,bob.miller@example.com,109121721,Excellent,True
949,EMP1949,Frank Jones,35.0,DevOps,California,Active,2024-07-31,80935.65,frank.jones@example.com,1455937660,Excellent,False
950,EMP1950,Frank Williams,30.0,DevOps,California,Active,2024-03-04,107020.19,frank.williams@example.com,8943705262,Excellent,False
951,EMP1951,Charlie Brown,30.0,HR,New York,Active,2020-09-23,118677.67,charlie.brown@example.com,5100462775,Excellent,False
952,EMP1952,Bob Jones,25.0,Cloud Tech,Florida,Inactive,2020-03-28,63744.57,bob.jones@example.com,5725659201,Average,False
953,EMP1953,Alice Brown,40.0,Cloud Tech,California,Active,2020-05-15,85547.87,alice.brown@example.com,4617520237,Poor,False
954,EMP1954,Bob Williams,25.0,Sales,New York,Pending,2021-02-13,62934.73,bob.williams@example.com,9743260054,Good,False
955,EMP1955,Bob Williams,30.0,DevOps,California,Pending,2021-12-13,74654.23,bob.williams@example.com,9550178331,Excellent,True
956,EMP1956,David Brown,30.0,Sales,Texas,Active,2024-08-05,85547.87,david.brown@example.com,5848689992,Average,True
957,EMP1957,David Smith,30.0,HR,New York,Pending,2020-01-09,118150.59,david.smith@example.com,6079848703,Average,True
958,EMP1958,David Johnson,30.0,DevOps,Florida,Inactive,2023-11-30,91256.64,david.johnson@example.com,5069176798,Average,False
959,EMP1959,Bob Davis,30.0,HR,Florida,Inactive,2021-03-14,85997.57,bob.davis@example.com,3593744038,Good,False
960,EMP1960,Frank Smith,25.0,Finance,Texas,Pending,2020-10-05,84707.12,frank.smith@example.com,4640830372,Excellent,False
961,EMP1961,Eva Smith,30.0,DevOps,Texas,Active,2021-11-02,84559.9,eva.smith@example.com,6060148859,Poor,False
962,EMP1962,Heidi Miller,30.0,DevOps,California,Pending,2024-09-18,81076.91,heidi.miller@example.com,8490793883,Poor,False
963,EMP1963,Eva Davis,40.0,Admin,Texas,Inactive,2023-10-22,85547.87,eva.davis@example.com,1368528305,Average,False
964,EMP1964,Heidi Davis,25.0,Finance,Florida,Pending,2023-09-10,97356.31,heidi.davis@example.com,1537012423,Good,True
965,EMP1965,Grace Smith,40.0,DevOps,Illinois,Active,2024-02-27,114770.32,grace.smith@example.com,4626325143,Good,True
966,EMP1966,Bob Jones,35.0,Admin,California,Active,2023-05-03,109082.07,bob.jones@example.com,8811210313,Good,False
967,EMP1967,David Miller,40.0,DevOps,Florida,Inactive,2024-04-15,99944.57,david.miller@example.com,2175188780,Poor,True
968,EMP1968,Eva Miller,40.0,HR,Florida,Pending,2023-05-20,116509.72,eva.miller@example.com,7941515262,Average,False
969,EMP1969,Eva Williams,30.0,Finance,Texas,Active,2021-05-28,84253.9,eva.williams@example.com,8409112251,Excellent,True
970,EMP1970,Charlie Garcia,25.0,Cloud Tech,Nevada,Active,2024-08-27,54776.01,charlie.garcia@example.com,8837505660,Poor,False
971,EMP1971,Charlie Davis,40.0,Sales,Nevada,Inactive,2020-11-08,71192.68,charlie.davis@example.com,8632397912,Average,False
972,EMP1972,Bob Smith,30.0,Finance,Florida,Active,2021-08-24,96346.53,bob.smith@example.com,7876553006,Average,True
973,EMP1973,Eva Williams,30.0,HR,Illinois,Pending,2020-02-06,116680.63,eva.williams@example.com,3095055604,Excellent,True
974,EMP1974,Grace Brown,25.0,Finance,Florida,Inactive,2024-10-12,76343.56,grace.brown@example.com,7121988191,Excellent,False
975,EMP1975,Alice Johnson,30.0,Sales,Nevada,Inactive,2024-12-16,99424.14,alice.johnson@example.com,7788519052,Excellent,False
976,EMP1976,Charlie Garcia,35.0,DevOps,Florida,Inactive,2024-04-13,57656.74,charlie.garcia@example.com,4864010423,Good,True
977,EMP1977,Heidi Garcia,40.0,Sales,New York,Pending,2020-04-24,77396.94,heidi.garcia@example.com,6245618516,Excellent,True
978,EMP1978,Grace Garcia,30.0,DevOps,California,Inactive,2021-10-18,54299.68,grace.garcia@example.com,4460045211,Average,False
979,EMP1979,Charlie Miller,35.0,HR,Nevada,Pending,2020-02-25,103563.58,charlie.miller@example.com,8991511454,Excellent,True
980,EMP1980,Grace Brown,25.0,Finance,California,Inactive,2022-04-23,74588.85,grace.brown@example.com,1293913043,Average,False
981,EMP1981,David Garcia,30.0,DevOps,California,Pending,2020-06-22,113727.23,david.garcia@example.com,8818984840,Poor,False
982,EMP1982,Eva Brown,25.0,HR,New York,Active,2023-01-07,72828.18,eva.brown@example.com,6046154020,Good,False
983,EMP1983,Grace Jones,30.0,Sales,Florida,Inactive,2020-02-11,98717.09,grace.jones@example.com,1901707567,Poor,False
984,EMP1984,Frank Garcia,40.0,Sales,Florida,Inactive,2023-03-18,56840.8,frank.garcia@example.com,1429831521,Poor,True
985,EMP1985,David Johnson,35.0,Finance,Illinois,Pending,2021-11-26,61663.91,david.johnson@example.com,9107322835,Average,True
986,EMP1986,Grace Brown,30.0,Finance,Nevada,Active,2024-09-17,109523.4,grace.brown@example.com,849378305,Poor,True
987,EMP1987,Eva Brown,25.0,HR,Illinois,Inactive,2024-07-05,65812.02,eva.brown@example.com,3963845268,Average,True
988,EMP1988,Bob Johnson,30.0,Cloud Tech,Illinois,Inactive,2021-07-13,54708.88,bob.johnson@example.com,6944391648,Excellent,True
989,EMP1989,Heidi Garcia,40.0,Admin,California,Active,2023-08-27,107661.73,heidi.garcia@example.com,7016934291,Excellent,True
990,EMP1990,Eva Johnson,40.0,DevOps,Illinois,Inactive,2021-02-13,79002.0,eva.johnson@example.com,9132033015,Average,True
991,EMP1991,Heidi Brown,30.0,Admin,Texas,Pending,2023-12-11,86135.69,heidi.brown@example.com,2341903105,Excellent,False
992,EMP1992,Heidi Johnson,30.0,DevOps,Nevada,Inactive,2021-07-02,115601.4,heidi.johnson@example.com,1537221555,Good,True
993,EMP1993,Grace Brown,30.0,DevOps,Nevada,Active,2022-12-05,64045.36,grace.brown@example.com,6847323652,Poor,True
994,EMP1994,David Brown,30.0,DevOps,Nevada,Inactive,2024-09-24,80477.21,david.brown@example.com,3774604066,Good,False
995,EMP1995,Bob Jones,30.0,Finance,California,Inactive,2023-08-16,61240.9,bob.jones@example.com,2007843613,Poor,True
996,EMP1996,David Smith,40.0,Admin,Texas,Active,2021-01-28,51939.29,david.smith@example.com,2442607818,Excellent,True
997,EMP1997,Eva Brown,40.0,Finance,Illinois,Inactive,2022-05-14,95284.54,eva.brown@example.com,7543734763,Good,False
998,EMP1998,Charlie Garcia,35.0,Admin,Texas,Inactive,2024-06-05,106247.67,charlie.garcia@example.com,2737203762,Excellent,True
999,EMP1999,Charlie Williams,25.0,DevOps,Florida,Active,2020-04-23,110170.88,charlie.williams@example.com,8821458413,Poor,True
1000,EMP2000,Charlie Miller,25.0,HR,Nevada,Pending,2024-06-10,52615.44,charlie.miller@example.com,8460191343,Average,True
1001,EMP2001,Eva Davis,30.0,DevOps,Illinois,Inactive,2020-04-18,82547.26,eva.davis@example.com,3899827801,Average,False
1002,EMP2002,Bob Smith,35.0,Finance,Illinois,Pending,2020-06-29,63049.22,bob.smith@example.com,586950731,Good,True
1003,EMP2003,Frank Smith,35.0,HR,California,Pending,2023-02-15,115229.12,frank.smith@example.com,1464493698,Excellent,True
1004,EMP2004,Grace Smith,25.0,DevOps,Illinois,Pending,2023-06-15,60687.63,grace.smith@example.com,9516793349,Excellent,False
1005,EMP2005,Frank Jones,30.0,Finance,Illinois,Inactive,2022-03-19,67492.73,frank.jones@example.com,5573857367,Good,True
1006,EMP2006,Grace Brown,30.0,HR,Illinois,Inactive,2023-10-25,77821.79,grace.brown@example.com,119236036,Average,False
1007,EMP2007,Charlie Jones,35.0,DevOps,Texas,Active,2022-07-14,69146.95,charlie.jones@example.com,6811872332,Poor,False
1008,EMP2008,Grace Brown,35.0,Admin,Nevada,Inactive,2022-03-12,90224.82,grace.brown@example.com,5104096148,Good,True
1009,EMP2009,David Garcia,30.0,Finance,Illinois,Pending,2024-06-11,62603.98,david.garcia@example.com,7315391148,Poor,False
1010,EMP2010,Bob Jones,35.0,Sales,Nevada,Active,2024-06-10,71148.27,bob.jones@example.com,8307482072,Average,False
1011,EMP2011,David Jones,40.0,Admin,California,Inactive,2022-09-21,52031.74,david.jones@example.com,6511893939,Excellent,True
1012,EMP2012,Grace Miller,35.0,DevOps,Florida,Inactive,2023-04-15,85547.87,grace.miller@example.com,6557820189,Average,False
1013,EMP2013,Eva Williams,30.0,HR,Illinois,Pending,2020-02-06,116680.63,eva.williams@example.com,4322302332,Good,False
1014,EMP2014,Grace Jones,30.0,Finance,Nevada,Pending,2021-05-16,51990.98,grace.jones@example.com,2470739200,Excellent,True
1015,EMP2015,David Miller,30.0,HR,California,Active,2023-08-19,85547.87,david.miller@example.com,3546212759,Good,True
1016,EMP2016,David Johnson,30.0,Cloud Tech,Texas,Inactive,2021-11-07,100215.06,david.johnson@example.com,2508261122,Good,True
1017,EMP2017,Charlie Williams,40.0,Finance,New York,Active,2023-10-04,114587.11,charlie.williams@example.com,1261632487,Average,False
1018,EMP2018,Alice Garcia,30.0,HR,Florida,Inactive,2024-12-16,71318.79,alice.garcia@example.com,8995729892,Good,True
1019,EMP2019,Heidi Jones,30.0,DevOps,Illinois,Pending,2021-02-22,77764.24,heidi.jones@example.com,7629745492,Average,False
